% Model:              FEM_Orange_Cooling_Gui.mph
% Version:            COMSOL 5.4.0.295
% Date:               Jun 9 2019, 14:18
% Dimension:          2
% Nodes:              407
% Expressions:        7
% Description:        Temperature
% Length unit:        m
% 
R                       Z                        T (K) @ t=0              T (K) @ t=43200          T (K) @ t=86400          T (K) @ t=1.296E5        T (K) @ t=1.728E5        T (K) @ t=2.16E5         T (K) @ t=2.592E5
0.002634571941378425      0.011358456946291824     299.85001252284655       300.12497207310895       300.1156030368533        299.6782982666828        275.89520610183445       276.1364363133144        276.18721758457565
4.161317420555455E-19     0.012974080792854243     299.8500125228465        300.12404381013505       300.11471411790774       299.66943440408136       275.8962380068555        276.13651413506705       276.18709522851134
0.026388627926450442      0.016547697652370186     299.8500125233622        300.09279368948677       300.0845787162303        299.2024876285581        275.92735746210377       276.13846114651955       276.1829010546467
0.002628275317238417      0.014605790246960612     299.8500125228466        300.1223833477445        300.11311994464535       299.651638856177         275.89802882000964       276.13664314706415       276.1868751051015
5.201646775694318E-19     0.016217600991067803     299.8500125228461        300.12113634242087       300.1119245001928        299.6389754453989        275.8993964214773        276.13674421873446       276.1867103218299
0.025274679213260338      0.019392803926934793     299.8500125230185        300.0919743946102        300.08379704915023       299.19496944751876       275.9282977667718        276.1385351702538        276.18279382484474
0.00261700457116318       0.017859274070128356     299.8500125228466        300.1191436221548        300.1100105100361        299.61690107106284       275.9015313292766        276.1368963682034        276.186445856888
6.241976130833182E-19     0.019461121189281366     299.8500125228465        300.1175855617466        300.1085155769607        299.6002343114584        275.90322038616          276.13701897984294       276.18623954237165
0.023970562556257364      0.02215135647808199      299.85001252255          300.09104629828704       300.0829110996737        299.1862215560031        275.92935623480207       276.138617788134         276.18267220477077
0.002586821149746526      0.02111980123788996      299.8500125228465        300.1152525048255        300.10627327928796       299.57302858794355       275.9056934011448        276.137192147914         276.18592937525176
7.282305485972045E-19     0.022704641387494923     299.85001252284474       300.11339360520935       300.10448794844024       299.55172497457437       275.90767854463274       276.13733282692914       276.18568260096004
0.022482935833465344      0.02480925561333897      299.8500125232226        300.09000452713855       300.0819158533314        299.1759831116005        275.93053256996285       276.13870835336417       276.1825354316895
0.002537046159531755      0.024345444817222936     299.85001252284684       300.11077010854757       300.10196489989545       299.5194459111765        275.9104273543335        276.1375215540954        276.1853331885804
8.322634841110908E-19     0.025948161585708483     299.8500125228471        300.1085617248031        300.09984203674503       299.4924068334971        275.9127507821951        276.13768216525017       276.18503931377336
0.020816485693195896      0.027343248459208238     299.85001252335127       300.08886332699154       300.080824680693         299.16414357813966       275.9318064590853        276.1388048412952        276.18238528872274
0.002463691106959174      0.027611359435455198     299.8500125228456        300.1055923474132        300.09698435366676       299.45334896799346       275.9158166789178        276.13788731407476       276.18464297579914
9.36296419624977E-19      0.029191681783922042     299.850012522838         300.1030920034613        300.0945786742331        299.42018473778245       275.91840019801316       276.13806038671265       276.18430934522456
0.018962617311583507      0.029698604037392207     299.8500125224827        300.0877210400374        300.07973204562245       299.15204313724274       275.93307562785          276.1389003245422        276.1822348695095
0.0025230775861377302     0.030852918440008606     299.85001252284405       300.09978804762335       300.09139670014457       299.3732673844282        275.9217527104625        276.1382776871099        276.18386727065354
1.0403293551388633E-18    0.0324352019821356       299.8500125228418        300.0969860907207        300.0886986873465        299.332952240426         275.9245939956455        276.1384616070963        276.1834924021759
0.01692216326545375       0.03184941441538241      299.85001252288015       300.0866215221659        300.0786800689887        299.1404398706422        275.9342951135374        276.138991839782         276.1820900217836
0.002466729061083537      0.03411586248701418      299.8500125228574        300.0933278268001        300.08517316113324       299.2766455238907        275.92823698703893       276.13868936127614       276.18300170100514
1.1443622906527496E-18    0.035678722180349155     299.8500125228561        300.0902456662364        300.0822030471106        299.22812970106844       275.93129622506825       276.1388793662922        276.1825881669087
0.01467170273258789       0.033821658089951474     299.85001252245826       300.0855268589749        300.077632023831         299.1283201516026        275.9354973164996        276.13908074706427       276.18194556363136
0.0022406506742499036     0.03728819830451462      299.8500125228914        300.086464204685         300.0785564949852        299.16449914907          275.9349831574106        276.1391001459196        276.18207959198566
1.2483923302385193E-18    0.038922152089835474     299.8500125228256        300.08287334922073       300.0750935128526        299.1020589109191        275.938461778587         276.1393056067651        276.18159631873215
0.012241273097378878      0.035558651264310834     299.8500125227574        300.08448106936345       300.07663010735814       299.11634512499063       275.9366353984554        276.13916375404466       276.1818073314516
0.0020349791583139966     0.039809428563227486     299.8500125227951        300.08058011095073       300.07288065406453       299.0598723330703        275.9406486274557        276.13943036828454       276.18128705487374
0.00964303423619605       0.036977182470070764     299.85001252252823       300.0836308032903        300.07581553778306       299.10672036475177       275.93756233259995       276.13923154531676       276.1816949686377
0.006919328590838812      0.03811358305345115      299.85001252257183       300.0828448113579        300.0750615981861        299.0969460097765        275.9384015194333        276.1392909352821        276.1815907429318
0.004224686910261684      0.03928905293042273      299.8500125232494        300.0812818533032        300.0735565292064        299.0715068030267        275.939954441883         276.13938755548764       276.18138119518204
0.009840222589837223      -0.03422625230426263     299.8500125227501        300.08944820321267       300.08142421416323       299.20589817784844       275.93189202263443       276.1388922369988        276.18247723643526
0.012111914222260746      -0.0327287242024553      299.8500125229038        300.0905026493713        300.0824352504569        299.218536097995         275.9307576073415        276.13881096390736       276.18261689292194
0.007285005202213272      -0.03516799096709937     299.8500125229077        300.0892147011864        300.08120367815695       299.20622976731374       275.93220641503467       276.1389219488101        276.1824475814965
0.004732233352264092      -0.0359748056741219      299.85001252280085       300.08869821379295       300.0807088740575        299.2004960004306        275.93277073439157       276.13896336497334       276.18237934447194
0.008129837510047493      -0.0328762590709178      299.8500125228121        300.0934484393301        300.08528273861907       299.27298445887857       275.92799839717094       276.13865989171944       276.18301544936907
0.009872666164304508      -0.031689437948471205    299.85001252283024       300.09452600496274       300.08631740677623       299.2867652418665        275.9268615507344        276.138580988151         276.1831586535937
0.014178294004478424      -0.030928154244593033    299.8500125229191        300.0918178479888        300.0836966271254        299.2346090685033        275.9293490722257        276.1387107810785        276.1827912114747
0.011692902006392107      -0.030041901400926305    299.8500125228239        300.09605381916316       300.08778453153985       299.3063370970224        275.9252512656551        276.1384694060944        276.1833617319335
0.01606628615240724       -0.028971986608672524    299.85001252278084       300.0931016089907        300.08492689391727       299.2494496918907        275.927956983621         276.138609801527         276.1829610108504
0.017848943176709292      -0.026843941577219102    299.85001252287196       300.0943018579018        300.08607582783316       299.2625395075331        275.9266352295596        276.13851164852144       276.18311932913934
0.01950555568838604       -0.02459161631613611     299.85001252297565       300.0953576263203        300.087084978795         299.27298029871787       275.9254480846439        276.1384207762108        276.1832580743212
0.0055013816359898065     -0.03268054612253256     299.85001252286673       300.09528102138216       300.08705252121916       299.30460610543565       275.926243063687         276.138558703924         276.18326266299505
0.007638092460996388      -0.030428509215959767    299.85001252285196       300.09849193607437       300.09014212175157       299.34985754941886       275.92295790283396       276.13834254520674       276.1836915762606
0.009720198355541375      -0.02953133663185687     299.85001252287447       300.09868190937016       300.0903206453747        299.3493859474084        275.9226918882268        276.1383164795037        276.18371545254774
0.013409951481030299      -0.028246140883212787    299.8500125228429        300.0975192044459        300.08919057772613       299.3243842079146        275.9236889325103        276.1383590773618        276.183556130357
0.010877017218378075      -0.02773414799400267     299.85001252285724       300.10086948870435       300.0924238163015        299.37855479460274       275.92042022806436       276.1381629932539        276.1840069977234
0.015067153680854898      -0.026233285001382788    299.85001252289857       300.09897461295054       300.0905859190464        299.3413972647159        275.9221175110463        276.1382458438465        276.1837487977007
0.016669982706676776      -0.024209062597784086    299.85001252279125       300.1000530498996        300.09161739732923       299.3521186292801        275.9209114850634        276.1381542292704        276.18389069360484
0.02098222170671289       -0.022175672999741217    299.85001252278744       300.0964120256683        300.08809257769394       299.2832359498089        275.9242588554817        276.13832935281357       276.18339656000256
0.01819577677568927       -0.02213299295475875     299.85001252282467       300.10085894416085       300.0923859347676        299.35871849586243       275.9199750967191        276.1380792620803        276.1839959722074
0.02225874854989674       -0.019588262453364532    299.85001252290016       300.0975021586011        300.0891347256102        299.2944278375516        275.9230388915966        276.13823661013953       276.18353991837824
0.005266116106258407      -0.02928768920269223     299.85001252284854       300.1018048028802        300.0933358804504        299.39986326482153       275.91965700780565       276.13813591252256       276.1841360609803
0.008127103769826916      -0.027571804944448528    299.85001252283297       300.10324616090924       300.0947182861465        299.41627364717596       275.9181003530303        276.1380236719087        276.1843269304281
0.012507166940497026      -0.025585711919295158    299.85001252282655       300.10284010195204       300.0943154576569        299.4024730139353        275.9183226617625        276.1380152348535        276.1842685696747
0.010106917624549835      -0.025668851124437793    299.85001252285286       300.10489305355435       300.0962982561551        299.43542503837284       275.91633000656196       276.13789696006273       276.1845451836726
0.013900591627808758      -0.02354286642211305     299.85001252284206       300.1044316160159        300.0958417557467        299.4209266581992        275.9166067508761        276.1378918485322        276.18447934694274
0.01557627888967206       -0.02175453162516076     299.85001252287196       300.10492531319323       300.0963098050244        299.423166499698         275.9159895572183        276.137837851803         276.1845429085545
0.019434368168003698      -0.01970272668615151     299.8500125228504        300.1020986987394        300.0935723677604        299.37187925226954       275.9186035384583        276.1379767045221        276.18415937676673
0.01709807669418708       -0.020123719124099847    299.8500125228514        300.10501747548636       300.09639143154675       299.41977345801814       275.91578299924464       276.13781086108423       276.1845528232265
0.02331911707653342       -0.017016284055275544    299.85001252283195       300.09844372196125       300.09003436418976       299.303709744796         275.92197720321525       276.13815502917623       276.1836635710894
0.020383585455238485      -0.01731744472597997     299.8500125228545        300.1032847456302        300.0947078865613        299.384836238104         275.91729969213435       276.13788012591885       276.1843158747324
0.005352199143804534      -0.026003977109337467    299.85001252284724       300.1073203708729        300.09864379427404       299.47394161630467       275.91397837976007       276.1377579089282        276.18487244592956
0.007929185479259783      -0.024348123332852956    299.85001252284655       300.1084950890999        300.09976882046334       299.48599459475554       275.9126810821201        276.137661114406         276.1850274147157
0.01086587955405069       -0.022943108300329983    299.8500125228499        300.1083088054659        300.09958160682453       299.4787148076012        275.9127524395183        276.13765157980373       276.1849999257704
0.024247682333488493      -0.01430611364218126     299.85001252295496       300.0992702233971        300.09082357260917       299.3116738833324        275.9210387742562        276.1380822231734        276.1837719642453
0.013094216242469404      -0.020807546571505586    299.8500125228405        300.1090227587408        300.1002602120625        299.4829168892431        275.91188569048063       276.137578256443         276.1850924104544
0.015094380908965385      -0.019221751052744655    299.85001252284474       300.10869968054516       300.0999412216897        299.4737930074534        275.9120965963102        276.1375778700819        276.1850466239621
0.017354637683831102      -0.01766243137882171     299.85001252283854       300.10751213839256       300.09878880233106       299.45187419669145       275.91317109822825       276.13763184561407       276.1848848774132
0.02135562079165558       -0.014791593182780553    299.8500125228454        300.1041395937818        300.0955241691444        299.39277784995716       275.91632612623675       276.13780426057014       276.18442794661036
0.018579020461510363      -0.015143370599485945    299.8500125228459        300.1082763051135        300.0995168046829        299.45776976582783       275.9122731720442        276.1375588995788        276.1849844768836
0.02500872206865787       -0.011539215377211065    299.8500125229566        300.09995611241357       300.0914781785457        299.3180652694964        275.9202548124477        276.1380208453566        276.18386180460317
0.005274600612686743      -0.022749867298006442    299.8500125228474        300.11221074526225       300.103346712569         299.5352234714938        275.90886546356245       276.13740821366986       276.1855238946792
0.007848405482230661      -0.02115113077748437     299.85001252284655       300.1130018854135        300.10410182740975       299.54172232303705       275.90795238411624       276.13733571680126       276.1856274105803
0.010444731316382365      -0.01950979407122543     299.8500125228486        300.1131358751066        300.104223175624         299.53928486830984       275.9077034142283        276.13730598003804       276.1856428512983
0.022135248878969425      -0.01221002148188695     299.8500125228486        300.1049139626109        300.0962637669963        299.4001309577324        275.9154474145264        276.13773613096896       276.184529531125
0.012683435157937172      -0.01787322795745967     299.8500125228484        300.11292798725844       300.10401521410495       299.53215948103383       275.90780269092346       276.1372989919055        276.1856125593515
0.014824448189756475      -0.017068222329865292    299.8500125228493        300.11142050785537       300.10255753451446       299.50866415117065       275.90925968891224       276.1373847598052        276.1854091420922
0.01597323125425712       -0.015182068006270947    299.8500125228492        300.11186264465226       300.10297682292645       299.51093651005044       275.90871136818896       276.1373372185635        276.1854661399284
0.01941675764472707       -0.012697566035014835    299.850012522832         300.1090846671998        300.1002888413478        299.4652360135169        275.9113534656495        276.1374873163276        276.1850904847851
0.017017608599206837      -0.013136385521755547    299.8500125228465        300.1122536870464        300.1033470236971        299.51253736903703       275.9082164876261        276.1372933351186        276.1855163378241
0.022747233983329455      -0.00960012005498097     299.85001252283496       300.10555574294995       300.0968766486712        299.40620885374574       275.91471829533026       276.1376795088233        276.1846137003931
0.025595657083008382      -0.008721097890829527    299.85001252292017       300.1005134471625        300.0920100487784        299.32324420978415       275.91961727912707       276.13797087893937       276.1839347939567
0.005235978268050911      -0.01952077272390805     299.8500125228459        300.11641055719497       300.10738237871004       299.58452331888105       275.9044109031238        276.13709601976666       276.186082101698
0.007824431540938934      -0.01792880171548417     299.8500125228459        300.1168779863397        300.10782575314994       299.5869356968414        275.9038325989422        276.13704599452313       276.18614239136355
0.010354545198345829      -0.01634599562624565     299.8500125228457        300.11669065088336       300.10763816381336       299.58085249026885       275.90392471362884       276.13704019977854       276.1861151058575
0.020019070907834977      -0.010319897763708298    299.85001252284127       300.10980853676665       300.1009807113401        299.47224497899055       275.91053799123955       276.1374247140365        276.1851855878792
0.013036644847531281      -0.014809581731489475    299.85001252284536       300.1156339801816        300.1066130276004        299.56320801949556       275.90490496433654       276.13709275325533       276.18597154353137
0.015027027743706655      -0.013272416476207714    299.85001252284684       300.11471047701565       300.1057169757351        299.54761785940894       275.9057586762398        276.1371381266344        276.1858460197952
0.017462905905780906      -0.010837690033564112    299.8500125228463        300.1133272098675        300.1043757193085        299.52418526361186       275.9070434865514        276.1372072032545        276.18565819882133
0.015638508968571656      -0.011692470730216275    299.8500125228481        300.1151664301976        300.1061517816143        299.55135316544414       275.9052292548495        276.13709576398685       276.18590558701374
0.023203012064669567      -0.006923625869072167    299.85001252286764       300.1060707082095        300.09736849326055       299.4111874738182        275.91413494377133       276.1376343902394        276.1846812692083
0.020496860629286115      -0.007877647327856242    299.85001252283087       300.11039392881344       300.1015400869985        299.47782660022943       275.9098764271155        276.13737370100444       276.185262452034
0.026021132116573545      -0.00585643962090638     299.8500125229394        300.1009118397378        300.0923900583332        299.32685916320696       275.9191589937681        276.1379346888832        276.1839869108517
0.005228584456475775      -0.016297061543499507    299.85001252284655       300.1199558667076        300.1107867721184        299.62407950513165       275.9006085268838        276.1368246257553        276.1865524572656
0.007834344524148062      -0.014748055550542009    299.8500125228466        300.1200612887026        300.11088198318265       299.6222800138419        275.90041230920605       276.13680116919045       276.18656456786897
0.010498079869729629      -0.013130855397439063    299.8500125228468        300.11947901983604       300.1103146604192        299.61182967553935       275.9009244068911        276.1368249601964        276.18648477551955
0.017848961433423897      -0.00869398687304639     299.85001252284957       300.114064047344         300.1050811301259        299.5318262519884        275.90622891570246       276.1371463348594        276.18575535849686
0.013307272125451857      -0.01154760202682969     299.8500125228466        300.1179862078481        300.1088702581837        299.5894493947109        275.90237004656115       276.1369104850182        276.1862832602448
0.015306681986313844      -0.009678591167023964    299.85001252284565       300.11690121653896       300.1078190690551        299.57227848025923       275.9033988504215        276.13696858860044       276.1861363286207
0.023512955099812705      -0.004181545711634098    299.8500125228229        300.10642311540863       300.09770496948505       299.41443579622404       275.9137331341492        276.1376030305971        276.1847274599761
0.02081317654225712       -0.005291012455266278    299.85001252283206       300.11091401791504       300.1020376064701        299.4831732356913        275.9092976141285        276.1373300353637        276.1853309305027
0.018340070122052878      -0.006433027599547055    299.85001252284997       300.1143991196213        300.1053999149154        299.534160884881         275.9058289617017        276.13711319133193       276.185798893067
0.026279968668401085      -0.0029552668477341175   299.85001252298565       300.10115209856934       300.0926191784347        299.32905866511305       275.9188823447657        276.13791281529507       276.18401833079855
0.023695168028754713      -0.0014194224424730522   299.85001252282103       300.1065520728519        300.09782762032114       299.4153945435255        275.9135794331562        276.13759032447          276.18474421311845
0.00523859033056117       -0.013068645569300576    299.8500125228465        300.12286266138113       300.1135760507149        299.65490820878864       275.8974573877085        276.13659583035036       276.18693740122427
0.007899632039224488      -0.011466083225421976    299.8500125228465        300.1226621283911        300.1133773529472        299.6498616698564        275.8975902622976        276.1365959869751        276.1869089189941
0.010577321599319718      -0.009825849310463673    299.85001252284655       300.1217422174959        300.1124859703231        299.63604612019384       275.89847025100426       276.1366467177286        276.1867844293444
0.015815606065534452      -0.007256719071425658    299.8500125228445        300.117523413938         300.10841355906297       299.5779024184514        275.90269207770115       276.13691367314004       276.1862179701199
0.01306696686835149       -0.008421003256902749    299.8500125228459        300.1201591062984        300.11095662495524       299.61392248525675       275.9000414846477        276.13674450214484       276.18657154261444
0.016444427310717175      -0.005203117532649553    299.8500125228456        300.11749280695227       300.10838071624124       299.5757711758217        275.90267596546613       276.1369069669235        276.1862128171403
0.021032156099241996      -0.0026215575008998715   299.8500125228338        300.11119394560524       300.10230502227114       299.48583696828433       275.9089806083411        276.1373055212109        276.1853676683186
0.018284780829060307      -0.0037050643706360723   299.8500125228472        300.1153300602801        300.10629401233206       299.5453041575093        275.90484062548325       276.13704383135246       276.1859225561029
0.021196477538049555      -2.114823656936026E-5    299.8500125228539        300.11112580957484       300.10223848459003       299.48436743896303       275.909036342101         276.13730752627083       276.18535825600975
0.02638150840382114       -4.345705506822998E-5    299.85001252280887       300.1012050842403        300.09266934221364       299.32915956104625       275.9188142656178        276.1379066810511        276.18402511881044
0.02373235037999703       0.0013291633704882262    299.8500125228102        300.10648875775945       300.0977665240189        299.41440706127014       275.9136416443834        276.1375941130391        276.18473569917046
0.005283793390950531      -0.009808264872423996    299.8500125228465        300.12513520198075       300.1157555624313        299.6782281539918        275.89497618720515       276.1364136592849        276.18723796934773
0.007976507213943992      -0.008190730360459721    299.8500125228465        300.12459143617156       300.11522748287575       299.6697120016727        275.8954827842926        276.13644115119496       276.1871640518127
0.010736355466269212      -0.006609894394117706    299.85001252284655       300.12322997477355       300.11391240358074       299.6514292636967        275.8968436299828        276.1365270653632        276.18698111768185
0.013886388462266017      -0.0051108894702459546   299.8500125228466        300.1206460103313        300.11141988910464       299.61736633249956       275.89946156476344       276.1366965604147        276.18663482455844
0.015895291074672226      -0.0035098871513930237   299.8500125228472        300.118661054544         300.1095049021925        299.59044948573865       275.90146172228293       276.13682471147          276.18636862700725
0.018689680448224756      -0.0011126567200692443   299.8500125228486        300.11511117414443       300.1060814035272        299.54142157199453       275.90503881671515       276.1370538195242        276.18589272020677
0.016705222520427204      -0.0019225108866213275   299.8500125228465        300.117863000128         300.10873451060166       299.57918872876866       275.9022569898015        276.1368745791952        276.18626142349547
0.018838497798172933      0.0011643073749024093    299.8500125228457        300.11488281247154       300.1058612367387        299.5381927007759        275.9052686125612        276.13706849469685       276.1858621093758
0.021182486173779585      0.002538387781836414     299.8500125228639        300.11095179392936       300.10207146048106       299.4822963242604        275.90922209211385       276.1373206738453        276.18533516709243
0.026314586602173996      0.002865216135708563     299.8500125229047        300.10109500386744       300.0925640270409        299.3279997926459        275.91893627486365       276.1379158273464        276.18401061677736
0.02359327732832547       0.00406517482309107      299.85001252277135       300.1063004212701        300.09758650964085       299.4124348413625        275.9138522113574        276.1376100982261        276.18471093322756
0.00533479445592841       -0.006541322255778404    299.8500125228465        300.12675552750267       300.11730874210866       299.6943088674381        275.89319474979646       276.13628146210164       276.1874520064666
0.008072889974205128      -0.00492939892885885     299.8500125228465        300.1258446618933        300.1164286454041        299.6821898002905        275.89410424460544       276.1363387852143        276.18732957094386
0.010977038440493773      -0.0032972521161208326   299.8500125228465        300.12402838054254       300.1146770072684        299.6591889125341        275.89595789429586       276.1364604770188        276.1870863860893
0.014141291522424394      -0.0016651295073866318   299.8500125228465        300.12107589821943       300.1118309923549        299.6213888471638        275.89897793928753       276.1366594780395        276.18669134056177
0.01639072097009227       1.3116137324997382E-4    299.85001252284565       300.1183950900838        300.10924690239904       299.58607532494716       275.9017093275225        276.1368381086665        276.18633250750526
0.01683558256482274       0.002264534025141965     299.85001252284957       300.11764293879054       300.10852259323997       299.5764089388941        275.9024842655082        276.1368898074528        276.18623203464637
0.018697004524256027      0.0035973694868667206    299.8500125228454        300.11474067097794       300.10572567182516       299.53700299844235       275.90543323319974       276.13708162128927       276.1858435318364
0.020944923008047293      0.005117073294621016     299.85001252286384       300.1107482503858        300.10187753075365       299.48066707676776       275.90946040189647       276.13733994189255       276.1853086238225
0.02607033499927276       0.005759019695131578     299.8500125229591        300.10084355373124       300.0923240686234        299.32565836149314       275.91922381024847       276.1379383516938        276.1839776856228
0.02328249868580964       0.00678365688141138      299.85001252282376       300.10598100480297       300.0972817385969        299.40961050763667       275.9142194854658        276.13763909112237       276.1846691339351
0.00538626615434581       -0.0032671837505757217   299.8500125228465        300.1277209456721        300.11823387260324       299.7037273272835        275.8921293900182        276.13620195863945       276.18757944506
0.008154970867982107      -0.0016257705088737688   299.8500125228465        300.1264569418545        300.11701529010037       299.68819862492546       275.8934281951445        276.1362883004468        276.18741037819586
0.011043868679474718      7.536668759509203E-5     299.85001252284655       300.1243031581989        300.114940225475         299.6619324986213        275.8956544966386        276.13643782781855       276.1871226435969
0.014098289273857518      0.0019781739982974093    299.85001252284536       300.1210897918254        300.1118445012444        299.62156518527803       275.89896467021845       276.1366587126494        276.18669322689215
0.016063889174887713      0.004455878311840624     299.8500125228466        300.11821255105156       300.1090735995058        299.585001872756         275.9019323663797        276.13685712103324       276.18630890593363
0.0183166484258259        0.006044036132857898     299.85001252284565       300.1145827443527        300.10557634265314       299.53636369520535       275.9056346510397        276.1370996268436        276.18582330253776
0.020575067859835348      0.007675846896163349     299.8500125228477        300.11036105430435       300.1015080063592        299.47717815627834       275.90990418035403       276.1373748284437        276.1852579252024
0.025650687570373875      0.008623738653502747     299.85001252276993       300.1004518464172        300.0919504188796        299.3220089800879        275.91967336959357       276.1379737407742        276.1839264271123
0.0228197125930544        0.00946355888578738      299.85001252283797       300.10550280845206       300.0968252989706        299.4052037912645        275.91476601392174       276.1376818817625        276.1846064906028
0.020109958121832333      0.010163533142181946     299.8500125228345        300.1097600993826        300.10093362352194       299.4713151585238        275.9105807091228        276.13742671150544       276.18517896520103
0.005390852568771278      5.894968040385151E-6     299.8500125228465        300.1280473107359        300.11854658578          299.7068857582528        275.8917687320154        276.1361749861498        276.1876225155019
0.008093680467106696      0.0016667392266130983    299.8500125228465        300.1264929233673        300.1170499714571        299.6886444873719        275.8933912033835        276.1362858396285        276.18741518972826
0.010797941504983805      0.0033954390330412777    299.85001252284655       300.1241652833244        300.11480900433713       299.66093961963634       275.895818093275         276.1364512915215        276.18710471091345
0.013332974412489783      0.005215143137309322     299.8500125228467        300.12121955192583       300.1119727959576        299.62487167653944       275.8988770926487        276.13665831869025       276.18671160041043
0.015653979415030106      0.006934006310846534     299.8500125228456        300.1178688999725        300.1087459844355        299.58217806484276       275.9023319766265        276.1368891580784        276.18626403040395
0.017958643224172146      0.008485166049423117     299.85001252284997       300.11401616792494       300.10503449661525       299.53089767548386       275.9062703184709        276.13714815785903       276.1857487899421
0.01757007161265135       0.010702929743164596     299.85001252284906       300.11326522867233       300.10431559605263       299.52312672040716       275.907100747876         276.13721024118036       276.1856497757444
0.025059816883607394      0.01144689518224336      299.8500125229696        300.099918370317         300.091441540896         299.3172890740644        275.9202879201658        276.1380223669421        276.1838566485558
0.022205448454356336      0.012086650610085075     299.8500125228247        300.1048807435372        300.09623138547613       299.3993732297406        275.9154746263527        276.13773711364047       276.1845249500991
0.019527680920284687      0.012567933495875537     299.85001252283496       300.1090113748232        300.1002177659211        299.46393253692963       275.91142073089935       276.13749082409043       276.1850805211088
0.005346310971390157      0.0032641807453588872    299.8500125228465        300.1277388344633        300.1182510970047        299.70393248834375       275.892110667515         276.1362006731563        276.1875818304745
0.007985999476720046      0.004917880300635863     299.8500125228465        300.12590436708047       300.1164861525074        299.6829152227219        275.8940423613028        276.1363346095458        276.18733754298614
0.010563713360826682      0.006580980880651716     299.8500125228463        300.12338984327016       300.11406638543684       299.65336542718956       275.89667782751707       276.1365158665103        276.1870024623947
0.012946063161259111      0.008131551343126629     299.8500125228466        300.12043292205544       300.1112199234415        299.61724544882253       275.89975399872554       276.13672468585054       276.1866079988394
0.015394923110989084      0.009427890822434611     299.8500125228449        300.11693934199843       300.1078551590681        299.5723611294736        275.9033497611665        276.13696415070893       276.1861412110771
0.015715158288925828      0.011532273946524951     299.8500125228456        300.11518394698146       300.1061681971208        299.55128161263536       275.9052040700389        276.13709323878805       276.1859077739847
0.017079048235236174      0.013006891684827144     299.85001252284655       300.11227326370476       300.1033655125059        299.51262566991505       275.9081914374822        276.1372910881603        276.18551884154925
0.02429034851957403       0.014217422194927672     299.85001252285997       300.09926449872825       300.0908177711583        299.3113307173416        275.921039304204         276.13808162127975       276.18377109099157
0.02140361448333195       0.014648336024157403     299.85001252282706       300.1041864120664        300.09556888694993       299.3932145733713        275.91627292317474       276.1378001266418        276.18443408759595
0.018643935717408158      0.014935668488823784     299.8500125228456        300.1083707301796        300.0996071886074        299.45875816762486       275.9121687511731        276.137551094439         276.18499692557475
0.0053055160889685605     0.006509764883111676     299.8500125228465        300.1267807554807        300.11733297924906       299.69457693087503       275.89316766207776       276.13627952305075       276.1874553545558
0.007922757660607621      0.008141525836927937     299.85001252284655       300.124650566557         300.1152843442396        299.6703990663152        275.8954203851045        276.1364368108788        276.18717192055215
0.010544322214138686      0.009764981283309063     299.8500125228463        300.12180695940333       300.11254818948123       299.6367636959785        275.89840120661574       276.1366418313443        276.18679303028756
0.013360078613576767      0.011367177818514231     299.8500125228472        300.1180564659198        300.10893745781317       299.59013718416435       275.90229142798466       276.13690450401015       276.18629250395594
0.015110325790812295      0.013171586200748162     299.85001252284485       300.1146912900495        300.10569813965867       299.5471084929025        275.905772467098         276.137138337626         276.18584333123266
0.015871251280546037      0.015048634421592051     299.8500125228489        300.1121170579799        300.10322176602835       299.51433066978467       275.9084501508341        276.13731990829297       276.18550013002
0.02333200894490416       0.016921695617214565     299.8500125229304        300.0985179725067        300.0901057227431        299.3047870235496        275.92190075111495       276.1381499423159        276.18367347209545
0.020402879228234055      0.01713945163938446      299.8500125228647        300.1034410814863        300.0948581213043        299.386940765622         275.9171369951154        276.13786909214855       276.1843366966768
0.017573633232028638      0.017197512989423815     299.8500125228383        300.10770131444406       300.0989695280721        299.4536504133175        275.9129566008683        276.13761522872113       276.1849097020631
0.005279138576817753      0.009747784923862819     299.8500125228465        300.12517353644284       300.1157923275198        299.6786112050265        275.89493422012134       276.13641056434676       276.18724303796415
0.007910170846293153      0.011376796144856031     299.8500125228465        300.1227180599944        300.1134309890158        299.65045634690165       275.8975293741068        276.13659153800313       276.1869163181828
0.01056306539449766       0.012991873854596103     299.85001252284655       300.11953536503546       300.11036851467446       299.6123170091944        275.90086030108984       276.1368199662629        276.18649216977815
0.013228410568082064      0.01455403208242312      299.8500125228458        300.11566148907076       300.1066386343355        299.5631268049944        275.90486436138684       276.1370885955294        276.1859749421034
0.014818558129003092      0.01702134679675109      299.8500125228483        300.11147661454083       300.10261144027123       299.5092946013008        275.90919980790176       276.1373805192979        276.1854165933501
0.022192281404115485      0.01954893330773335      299.8500125229409        300.0976680740328        300.08929474112045       299.2971610579552        275.92287667037004       276.13822683625403       276.18356222894454
0.016450779353201873      0.019471577400290183     299.85001252285116       300.10668212062234       300.09799527641076       299.4439125297786        275.9141054075262        276.1377034938295        276.1847757931592
0.019251179240642975      0.019565821477536705     299.8500125228368        300.10254841953605       300.09400589318125       299.3787580523142        275.9181563365549        276.13794881698027       276.1842197241258
0.005265118076381799      0.012991611160718938     299.8500125228465        300.1229131152186        300.1136243951971        299.65540191743906       275.8974016620984        276.1365916673476        276.1869440601519
